epiweek,time_value,issue,geo_type,geo_value,flu_tests,flu_ah1n1pdm09_positive_tests,flu_ah1_positive_tests,flu_ah3_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
201509,2015-03-07,2015-03-12,region,bc,344.0,1.0,0.0,16.0,25.0,28.0,344.0,46.0,91.0,1.0,0.0,3.0,1.0,0.0,91.0,4.0,91.0,8.0,91.0,19.0,91.0,9.0
201509,2015-03-07,2015-03-12,nation,ca,6663.0,6.0,0.0,124.0,575.0,515.0,5155.0,757.0,3426.0,39.0,11.0,80.0,3.0,0.0,3446.0,77.0,3137.0,70.0,1882.0,150.0,2139.0,162.0
201508,2015-02-28,2015-03-05,lab,nl,83.0,0.0,0.0,0.0,15.0,0.0,83.0,30.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0,83.0,2.0,,
201508,2015-02-28,2015-03-05,lab,pe,36.0,0.0,0.0,6.0,6.0,4.0,23.0,9.0,11.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0
201508,2015-02-28,2015-03-05,lab,ns,128.0,0.0,0.0,0.0,23.0,15.0,119.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,1.0,21.0,0.0,21.0,1.0
201508,2015-02-28,2015-03-05,lab,nb,515.0,0.0,0.0,26.0,145.0,25.0,120.0,7.0,117.0,0.0,1.0,3.0,0.0,0.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201508,2015-02-28,2015-03-05,region,atlantic,762.0,0.0,0.0,32.0,189.0,44.0,345.0,61.0,232.0,0.0,2.0,4.0,0.0,0.0,244.0,1.0,115.0,1.0,115.0,2.0,32.0,1.0
201508,2015-02-28,2015-03-05,lab,région nord-est,303.0,0.0,0.0,0.0,8.0,14.0,244.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201508,2015-02-28,2015-03-05,lab,québec-chaudière-appalaches,375.0,0.0,0.0,0.0,20.0,29.0,218.0,55.0,84.0,0.0,1.0,3.0,0.0,0.0,93.0,7.0,66.0,1.0,,,66.0,1.0
201508,2015-02-28,2015-03-05,lab,centre-du-québec,489.0,0.0,0.0,0.0,78.0,81.0,234.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.0
201508,2015-02-28,2015-03-05,lab,montréal-laval,1164.0,0.0,0.0,0.0,72.0,108.0,963.0,73.0,525.0,2.0,0.0,11.0,2.0,0.0,525.0,12.0,459.0,4.0,,,454.0,13.0
201508,2015-02-28,2015-03-05,lab,ouest du québec,201.0,0.0,0.0,0.0,21.0,22.0,51.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201508,2015-02-28,2015-03-05,lab,montérégie,82.0,0.0,0.0,0.0,1.0,6.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201508,2015-02-28,2015-03-05,region,qc,2614.0,0.0,0.0,0.0,200.0,260.0,1730.0,279.0,612.0,2.0,1.0,14.0,2.0,0.0,621.0,19.0,525.0,5.0,,,520.0,14.0
201508,2015-02-28,2015-03-05,lab,ottawa p.h.l.,35.0,0.0,0.0,4.0,11.0,1.0,22.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,21.0,1.0,8.0,1.0,7.0,2.0
201508,2015-02-28,2015-03-05,lab,cheo/hee0 - ottawa,,,,,,,,,,,,,,,,,,,,,,
201508,2015-02-28,2015-03-05,lab,kingston p.h.l.,81.0,0.0,0.0,0.0,6.0,11.0,79.0,8.0,79.0,1.0,1.0,0.0,0.0,0.0,79.0,2.0,81.0,0.0,25.0,4.0,24.0,4.0
201508,2015-02-28,2015-03-05,lab,toronto medical laboratory,275.0,0.0,0.0,0.0,23.0,4.0,275.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201508,2015-02-28,2015-03-05,lab,p.h.o.l. - toronto,725.0,7.0,0.0,72.0,134.0,12.0,636.0,39.0,636.0,0.0,2.0,11.0,0.0,0.0,636.0,6.0,627.0,25.0,139.0,11.0,114.0,7.0
201508,2015-02-28,2015-03-05,lab,sick kids'hospital - toronto,110.0,0.0,0.0,0.0,3.0,0.0,110.0,12.0,110.0,0.0,0.0,7.0,0.0,0.0,110.0,2.0,110.0,7.0,30.0,3.0,30.0,1.0
201508,2015-02-28,2015-03-05,lab,sunnybrook & women's college hsc,66.0,0.0,0.0,9.0,13.0,1.0,66.0,3.0,66.0,0.0,0.0,1.0,0.0,0.0,66.0,0.0,66.0,3.0,66.0,1.0,66.0,5.0
201508,2015-02-28,2015-03-05,lab,sault ste. marie p.h.l.,24.0,0.0,0.0,0.0,9.0,1.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,19.0,0.0,3.0,0.0,1.0,0.0
201508,2015-02-28,2015-03-05,lab,timmins p.h.l.,31.0,0.0,0.0,0.0,13.0,0.0,18.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,16.0,0.0,4.0,1.0,2.0,0.0
201508,2015-02-28,2015-03-05,lab,st. joseph's - london,121.0,0.0,0.0,0.0,11.0,1.0,121.0,21.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,121.0,6.0,121.0,9.0,121.0,8.0
201508,2015-02-28,2015-03-05,lab,london p.h.l.,185.0,0.0,0.0,13.0,40.0,10.0,164.0,18.0,164.0,1.0,1.0,5.0,0.0,0.0,164.0,3.0,162.0,0.0,48.0,1.0,32.0,7.0
201508,2015-02-28,2015-03-05,lab,orillia p.h.l.,109.0,0.0,0.0,3.0,18.0,0.0,107.0,6.0,107.0,1.0,0.0,5.0,0.0,0.0,107.0,1.0,107.0,2.0,15.0,3.0,15.0,6.0
201508,2015-02-28,2015-03-05,lab,thunder bay p.h.l.,41.0,0.0,0.0,0.0,7.0,0.0,36.0,4.0,36.0,0.0,0.0,2.0,0.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
201508,2015-02-28,2015-03-05,lab,sudbury p.h.l.,66.0,0.0,0.0,1.0,6.0,1.0,71.0,8.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,5.0,70.0,0.0,13.0,3.0,12.0,2.0
201508,2015-02-28,2015-03-05,lab,hamilton p.h.l.,172.0,0.0,0.0,8.0,37.0,2.0,129.0,11.0,129.0,1.0,0.0,6.0,0.0,0.0,129.0,2.0,125.0,0.0,24.0,1.0,20.0,4.0
201508,2015-02-28,2015-03-05,lab,peterborough p.h.l.,101.0,0.0,0.0,3.0,10.0,4.0,111.0,12.0,111.0,0.0,0.0,3.0,0.0,0.0,111.0,1.0,110.0,1.0,37.0,1.0,24.0,2.0
201508,2015-02-28,2015-03-05,region,on,2142.0,7.0,0.0,113.0,341.0,48.0,1965.0,160.0,1690.0,4.0,4.0,40.0,0.0,0.0,1690.0,26.0,1671.0,45.0,533.0,39.0,468.0,48.0
201508,2015-02-28,2015-03-05,lab,mb,293.0,0.0,0.0,3.0,12.0,5.0,194.0,26.0,135.0,0.0,1.0,1.0,0.0,0.0,135.0,1.0,44.0,0.0,135.0,2.0,44.0,7.0
201508,2015-02-28,2015-03-05,lab,regina,297.0,0.0,0.0,11.0,11.0,9.0,297.0,95.0,297.0,0.0,1.0,15.0,1.0,0.0,297.0,10.0,297.0,0.0,297.0,16.0,297.0,41.0
201508,2015-02-28,2015-03-05,lab,saskatoon,70.0,0.0,0.0,0.0,0.0,0.0,70.0,19.0,40.0,0.0,0.0,1.0,0.0,0.0,40.0,4.0,40.0,0.0,40.0,3.0,40.0,6.0
201508,2015-02-28,2015-03-05,lab,sk,367.0,0.0,0.0,11.0,11.0,9.0,367.0,114.0,337.0,0.0,1.0,16.0,1.0,0.0,337.0,14.0,337.0,0.0,337.0,19.0,337.0,47.0
201508,2015-02-28,2015-03-05,lab,ab,739.0,0.0,0.0,15.0,23.0,39.0,739.0,163.0,739.0,27.0,0.0,0.0,0.0,0.0,739.0,7.0,739.0,7.0,739.0,68.0,739.0,33.0
201508,2015-02-28,2015-03-05,region,prairies,1399.0,0.0,0.0,29.0,46.0,53.0,1300.0,303.0,1211.0,27.0,2.0,17.0,1.0,0.0,1211.0,22.0,1120.0,7.0,1211.0,89.0,1120.0,87.0
201508,2015-02-28,2015-03-05,region,bc,385.0,1.0,0.0,28.0,36.0,22.0,385.0,64.0,101.0,1.0,2.0,4.0,0.0,0.0,101.0,3.0,101.0,4.0,101.0,24.0,101.0,11.0
201508,2015-02-28,2015-03-05,nation,ca,7302.0,8.0,0.0,202.0,812.0,427.0,5725.0,867.0,3846.0,34.0,11.0,79.0,3.0,0.0,3867.0,71.0,3532.0,62.0,1960.0,154.0,2241.0,161.0
201507,2015-02-21,2015-02-26,lab,nl,97.0,0.0,0.0,0.0,27.0,0.0,97.0,16.0,97.0,0.0,0.0,3.0,0.0,0.0,97.0,0.0,97.0,1.0,97.0,0.0,,
201507,2015-02-21,2015-02-26,lab,pe,30.0,0.0,0.0,7.0,7.0,0.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,1.0
201507,2015-02-21,2015-02-26,lab,ns,142.0,0.0,0.0,0.0,25.0,11.0,127.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,19.0,0.0,19.0,1.0,19.0,1.0
201507,2015-02-21,2015-02-26,lab,nb,453.0,0.0,0.0,0.0,54.0,15.0,127.0,1.0,123.0,0.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201507,2015-02-21,2015-02-26,region,atlantic,722.0,0.0,0.0,7.0,113.0,26.0,361.0,45.0,245.0,0.0,1.0,3.0,0.0,0.0,256.0,2.0,122.0,1.0,122.0,1.0,25.0,2.0
201507,2015-02-21,2015-02-26,lab,région nord-est,261.0,0.0,0.0,0.0,14.0,14.0,214.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201507,2015-02-21,2015-02-26,lab,québec-chaudière-appalaches,484.0,0.0,0.0,0.0,34.0,34.0,267.0,50.0,84.0,0.0,0.0,1.0,0.0,0.0,94.0,5.0,67.0,0.0,,,67.0,4.0
201507,2015-02-21,2015-02-26,lab,centre-du-québec,558.0,0.0,0.0,0.0,85.0,89.0,232.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,0.0,0.0
201507,2015-02-21,2015-02-26,lab,montréal-laval,1175.0,0.0,0.0,0.0,73.0,95.0,827.0,89.0,380.0,0.0,0.0,7.0,2.0,0.0,390.0,14.0,335.0,5.0,,,326.0,17.0
201507,2015-02-21,2015-02-26,lab,ouest du québec,208.0,0.0,0.0,0.0,12.0,25.0,56.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201507,2015-02-21,2015-02-26,lab,montérégie,217.0,0.0,0.0,0.0,23.0,10.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201507,2015-02-21,2015-02-26,region,qc,2903.0,0.0,0.0,0.0,241.0,267.0,1638.0,278.0,468.0,0.0,0.0,8.0,2.0,0.0,488.0,19.0,402.0,5.0,,,393.0,21.0
201507,2015-02-21,2015-02-26,lab,ottawa p.h.l.,21.0,0.0,0.0,1.0,2.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,6.0,0.0,4.0,1.0
201507,2015-02-21,2015-02-26,lab,cheo/hee0 - ottawa,,,,,,,,,,,,,,,,,,,,,,
201507,2015-02-21,2015-02-26,lab,kingston p.h.l.,75.0,0.0,0.0,2.0,14.0,8.0,54.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,51.0,0.0,15.0,0.0,6.0,1.0
201507,2015-02-21,2015-02-26,lab,toronto medical laboratory,255.0,0.0,0.0,0.0,21.0,0.0,255.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201507,2015-02-21,2015-02-26,lab,p.h.o.l. - toronto,508.0,1.0,0.0,93.0,141.0,7.0,389.0,23.0,389.0,1.0,3.0,7.0,0.0,0.0,389.0,6.0,367.0,6.0,120.0,9.0,78.0,7.0
201507,2015-02-21,2015-02-26,lab,sick kids'hospital - toronto,132.0,0.0,0.0,0.0,2.0,0.0,132.0,16.0,132.0,0.0,0.0,2.0,0.0,0.0,132.0,1.0,132.0,3.0,33.0,4.0,33.0,2.0
201507,2015-02-21,2015-02-26,lab,sunnybrook & women's college hsc,68.0,0.0,0.0,6.0,11.0,0.0,68.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,68.0,1.0,68.0,2.0,68.0,3.0
201507,2015-02-21,2015-02-26,lab,sault ste. marie p.h.l.,13.0,0.0,0.0,0.0,4.0,0.0,14.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,13.0,0.0,6.0,1.0,4.0,0.0
201507,2015-02-21,2015-02-26,lab,timmins p.h.l.,37.0,0.0,0.0,2.0,13.0,1.0,24.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0
201507,2015-02-21,2015-02-26,lab,st. joseph's - london,144.0,0.0,0.0,0.0,15.0,3.0,144.0,18.0,144.0,0.0,2.0,0.0,0.0,0.0,144.0,4.0,144.0,1.0,144.0,10.0,144.0,7.0
201507,2015-02-21,2015-02-26,lab,london p.h.l.,228.0,0.0,0.0,16.0,59.0,3.0,167.0,20.0,167.0,0.0,1.0,2.0,0.0,0.0,167.0,2.0,161.0,2.0,27.0,1.0,15.0,3.0
201507,2015-02-21,2015-02-26,lab,orillia p.h.l.,114.0,0.0,0.0,4.0,22.0,0.0,97.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,97.0,4.0,97.0,1.0,9.0,0.0,9.0,0.0
201507,2015-02-21,2015-02-26,lab,thunder bay p.h.l.,63.0,0.0,0.0,2.0,21.0,0.0,36.0,0.0,36.0,1.0,0.0,1.0,0.0,0.0,36.0,1.0,36.0,0.0,2.0,0.0,2.0,0.0
201507,2015-02-21,2015-02-26,lab,sudbury p.h.l.,86.0,0.0,0.0,2.0,9.0,1.0,71.0,7.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,3.0,70.0,0.0,15.0,0.0,13.0,2.0
201507,2015-02-21,2015-02-26,lab,hamilton p.h.l.,141.0,0.0,0.0,4.0,23.0,2.0,111.0,7.0,111.0,1.0,1.0,1.0,0.0,0.0,111.0,1.0,108.0,1.0,20.0,0.0,16.0,1.0
201507,2015-02-21,2015-02-26,lab,peterborough p.h.l.,85.0,0.0,0.0,3.0,15.0,0.0,55.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,53.0,1.0,12.0,0.0,7.0,1.0
201507,2015-02-21,2015-02-26,region,on,1970.0,1.0,0.0,135.0,372.0,25.0,1635.0,131.0,1380.0,5.0,7.0,14.0,0.0,0.0,1380.0,25.0,1342.0,16.0,478.0,27.0,400.0,28.0
201507,2015-02-21,2015-02-26,lab,mb,192.0,0.0,0.0,3.0,16.0,5.0,190.0,24.0,137.0,0.0,0.0,2.0,0.0,0.0,137.0,3.0,51.0,0.0,137.0,1.0,51.0,8.0
201507,2015-02-21,2015-02-26,lab,regina,305.0,0.0,0.0,17.0,21.0,9.0,305.0,75.0,305.0,0.0,3.0,14.0,4.0,0.0,305.0,10.0,305.0,5.0,305.0,17.0,305.0,50.0
201507,2015-02-21,2015-02-26,lab,saskatoon,75.0,0.0,0.0,0.0,1.0,1.0,75.0,21.0,58.0,0.0,1.0,2.0,1.0,0.0,58.0,3.0,58.0,1.0,58.0,5.0,58.0,5.0
201507,2015-02-21,2015-02-26,lab,sk,380.0,0.0,0.0,17.0,22.0,10.0,380.0,96.0,363.0,0.0,4.0,16.0,5.0,0.0,363.0,13.0,363.0,6.0,363.0,22.0,363.0,55.0
201507,2015-02-21,2015-02-26,lab,ab,748.0,1.0,0.0,16.0,23.0,35.0,748.0,181.0,748.0,29.0,0.0,0.0,0.0,0.0,748.0,4.0,748.0,7.0,748.0,72.0,748.0,40.0
201507,2015-02-21,2015-02-26,region,prairies,1320.0,1.0,0.0,36.0,61.0,50.0,1318.0,301.0,1248.0,29.0,4.0,18.0,5.0,0.0,1248.0,20.0,1162.0,13.0,1248.0,95.0,1162.0,103.0
201507,2015-02-21,2015-02-26,region,bc,480.0,4.0,0.0,96.0,117.0,26.0,480.0,62.0,90.0,1.0,2.0,3.0,0.0,0.0,90.0,0.0,90.0,1.0,90.0,23.0,90.0,9.0
201507,2015-02-21,2015-02-26,nation,ca,7395.0,6.0,0.0,274.0,904.0,394.0,5432.0,817.0,3431.0,35.0,14.0,46.0,7.0,0.0,3462.0,66.0,3118.0,36.0,1938.0,146.0,2070.0,163.0
201506,2015-02-14,2015-02-19,lab,nl,76.0,0.0,0.0,0.0,17.0,1.0,76.0,10.0,76.0,0.0,0.0,1.0,0.0,0.0,76.0,0.0,76.0,1.0,76.0,3.0,,
201506,2015-02-14,2015-02-19,lab,pe,55.0,0.0,0.0,18.0,18.0,1.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,2.0
201506,2015-02-14,2015-02-19,lab,ns,222.0,0.0,0.0,0.0,49.0,8.0,209.0,21.0,50.0,0.0,0.0,4.0,0.0,0.0,50.0,0.0,50.0,2.0,50.0,2.0,50.0,2.0
201506,2015-02-14,2015-02-19,lab,nb,355.0,0.0,0.0,0.0,89.0,11.0,116.0,6.0,110.0,0.0,0.0,1.0,0.0,0.0,110.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
201506,2015-02-14,2015-02-19,region,atlantic,708.0,0.0,0.0,18.0,173.0,21.0,415.0,43.0,240.0,0.0,0.0,6.0,0.0,0.0,240.0,14.0,130.0,3.0,130.0,5.0,54.0,4.0
201506,2015-02-14,2015-02-19,lab,région nord-est,305.0,0.0,0.0,0.0,29.0,11.0,248.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201506,2015-02-14,2015-02-19,lab,québec-chaudière-appalaches,497.0,0.0,0.0,0.0,37.0,24.0,200.0,45.0,94.0,0.0,0.0,1.0,0.0,0.0,105.0,5.0,82.0,0.0,,,81.0,0.0
201506,2015-02-14,2015-02-19,lab,centre-du-québec,467.0,0.0,0.0,0.0,105.0,36.0,242.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,0.0,0.0
201506,2015-02-14,2015-02-19,lab,montréal-laval,1257.0,0.0,0.0,0.0,141.0,81.0,999.0,96.0,505.0,2.0,0.0,5.0,0.0,0.0,505.0,7.0,454.0,3.0,,,444.0,16.0
201506,2015-02-14,2015-02-19,lab,ouest du québec,232.0,0.0,0.0,0.0,29.0,12.0,64.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201506,2015-02-14,2015-02-19,lab,montérégie,230.0,0.0,0.0,0.0,25.0,17.0,58.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201506,2015-02-14,2015-02-19,region,qc,2988.0,0.0,0.0,0.0,366.0,181.0,1811.0,280.0,606.0,2.0,0.0,6.0,0.0,0.0,617.0,12.0,536.0,3.0,,,525.0,16.0
201506,2015-02-14,2015-02-19,lab,ottawa p.h.l.,45.0,0.0,0.0,5.0,14.0,3.0,37.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,37.0,0.0,9.0,2.0,9.0,3.0
201506,2015-02-14,2015-02-19,lab,cheo - ottawa,,,,,,,,,,,,,,,,,,,,,,
201506,2015-02-14,2015-02-19,lab,kingston p.h.l.,92.0,0.0,0.0,3.0,19.0,8.0,76.0,2.0,76.0,0.0,0.0,1.0,1.0,0.0,76.0,0.0,76.0,2.0,12.0,0.0,8.0,0.0
201506,2015-02-14,2015-02-19,lab,toronto medical laboratory,215.0,0.0,0.0,0.0,18.0,1.0,215.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201506,2015-02-14,2015-02-19,lab,p.h.o.l. - toronto,797.0,4.0,0.0,125.0,203.0,5.0,620.0,21.0,620.0,1.0,2.0,7.0,2.0,0.0,620.0,3.0,572.0,4.0,196.0,11.0,146.0,14.0
201506,2015-02-14,2015-02-19,lab,sick kids'hospital - toronto,127.0,0.0,0.0,0.0,2.0,2.0,127.0,15.0,127.0,0.0,0.0,5.0,0.0,0.0,127.0,2.0,127.0,7.0,34.0,0.0,34.0,2.0
201506,2015-02-14,2015-02-19,lab,sunnybrook & women's college hsc,103.0,0.0,0.0,10.0,13.0,0.0,103.0,8.0,103.0,0.0,0.0,3.0,0.0,0.0,103.0,0.0,103.0,3.0,103.0,0.0,103.0,7.0
201506,2015-02-14,2015-02-19,lab,sault ste. marie p.h.l.,22.0,0.0,0.0,1.0,3.0,0.0,18.0,2.0,18.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,18.0,0.0,4.0,1.0,4.0,0.0
201506,2015-02-14,2015-02-19,lab,timmins p.h.l.,41.0,0.0,0.0,1.0,11.0,0.0,27.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,19.0,0.0,9.0,0.0,0.0,0.0
201506,2015-02-14,2015-02-19,lab,st. joseph's - london,115.0,0.0,0.0,0.0,23.0,0.0,115.0,18.0,115.0,0.0,0.0,0.0,2.0,0.0,115.0,3.0,115.0,2.0,115.0,8.0,115.0,8.0
201506,2015-02-14,2015-02-19,lab,london p.h.l.,273.0,0.0,0.0,31.0,80.0,4.0,210.0,24.0,210.0,1.0,2.0,5.0,0.0,0.0,210.0,1.0,207.0,2.0,24.0,2.0,20.0,1.0
201506,2015-02-14,2015-02-19,lab,orillia p.h.l.,156.0,0.0,0.0,3.0,30.0,10.0,145.0,9.0,145.0,0.0,0.0,1.0,0.0,0.0,145.0,3.0,145.0,1.0,20.0,0.0,18.0,4.0
201506,2015-02-14,2015-02-19,lab,thunder bay p.h.l.,83.0,0.0,0.0,5.0,24.0,0.0,67.0,2.0,67.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,67.0,0.0,2.0,0.0,2.0,0.0
201506,2015-02-14,2015-02-19,lab,sudbury p.h.l.,106.0,0.0,0.0,5.0,21.0,4.0,87.0,8.0,87.0,2.0,0.0,0.0,0.0,0.0,87.0,2.0,86.0,0.0,11.0,0.0,10.0,4.0
201506,2015-02-14,2015-02-19,lab,hamilton p.h.l.,188.0,0.0,0.0,3.0,59.0,0.0,121.0,18.0,121.0,1.0,0.0,1.0,0.0,0.0,121.0,1.0,121.0,4.0,18.0,0.0,12.0,2.0
201506,2015-02-14,2015-02-19,lab,peterborough p.h.l.,119.0,1.0,0.0,7.0,15.0,0.0,109.0,11.0,109.0,0.0,0.0,3.0,0.0,0.0,109.0,2.0,108.0,1.0,27.0,2.0,23.0,0.0
201506,2015-02-14,2015-02-19,region,on,2482.0,5.0,0.0,199.0,535.0,37.0,2077.0,153.0,1862.0,5.0,5.0,27.0,6.0,0.0,1862.0,19.0,1801.0,26.0,584.0,26.0,504.0,45.0
201506,2015-02-14,2015-02-19,lab,mb,226.0,0.0,0.0,3.0,32.0,3.0,121.0,23.0,83.0,1.0,1.0,3.0,1.0,0.0,83.0,4.0,35.0,0.0,83.0,2.0,35.0,8.0
201506,2015-02-14,2015-02-19,lab,regina,300.0,0.0,0.0,13.0,14.0,8.0,300.0,77.0,300.0,0.0,0.0,13.0,2.0,0.0,300.0,3.0,300.0,2.0,300.0,22.0,300.0,49.0
201506,2015-02-14,2015-02-19,lab,saskatoon,91.0,0.0,0.0,0.0,4.0,4.0,91.0,24.0,26.0,0.0,0.0,1.0,2.0,0.0,26.0,3.0,26.0,1.0,26.0,9.0,26.0,5.0
201506,2015-02-14,2015-02-19,lab,sk,391.0,0.0,0.0,13.0,18.0,12.0,391.0,101.0,326.0,0.0,0.0,14.0,4.0,0.0,326.0,6.0,326.0,3.0,326.0,31.0,326.0,54.0
201506,2015-02-14,2015-02-19,lab,ab,844.0,0.0,0.0,22.0,31.0,33.0,844.0,247.0,844.0,19.0,0.0,0.0,0.0,0.0,844.0,5.0,844.0,15.0,844.0,75.0,844.0,35.0
201506,2015-02-14,2015-02-19,region,prairies,1461.0,0.0,0.0,38.0,81.0,48.0,1356.0,371.0,1253.0,20.0,1.0,17.0,5.0,0.0,1253.0,15.0,1205.0,18.0,1253.0,108.0,1205.0,97.0
201506,2015-02-14,2015-02-19,region,bc,535.0,3.0,0.0,102.0,174.0,9.0,535.0,67.0,95.0,1.0,0.0,1.0,1.0,0.0,95.0,3.0,95.0,2.0,95.0,14.0,95.0,15.0
201506,2015-02-14,2015-02-19,nation,ca,8174.0,8.0,0.0,357.0,1329.0,296.0,6194.0,914.0,4056.0,28.0,6.0,57.0,12.0,0.0,4067.0,63.0,3767.0,52.0,2062.0,153.0,2383.0,177.0
201505,2015-02-07,2015-02-12,lab,nl,91.0,0.0,0.0,0.0,22.0,0.0,91.0,18.0,91.0,0.0,0.0,1.0,0.0,0.0,91.0,0.0,91.0,1.0,91.0,1.0,,
201505,2015-02-07,2015-02-12,lab,pe,45.0,0.0,0.0,20.0,20.0,0.0,31.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,8.0,1.0,8.0,0.0
201505,2015-02-07,2015-02-12,lab,ns,169.0,0.0,0.0,0.0,47.0,7.0,154.0,11.0,36.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,36.0,1.0,36.0,3.0,36.0,2.0
201505,2015-02-07,2015-02-12,lab,nb,325.0,0.0,0.0,36.0,150.0,7.0,75.0,0.0,69.0,0.0,0.0,2.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201505,2015-02-07,2015-02-12,region,atlantic,630.0,0.0,0.0,56.0,239.0,14.0,351.0,35.0,204.0,0.0,0.0,3.0,1.0,0.0,204.0,1.0,135.0,2.0,135.0,5.0,44.0,2.0
201505,2015-02-07,2015-02-12,lab,région nord-est,257.0,0.0,0.0,0.0,25.0,7.0,192.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201505,2015-02-07,2015-02-12,lab,québec-chaudière-appalaches,446.0,0.0,0.0,0.0,41.0,16.0,246.0,64.0,82.0,0.0,0.0,2.0,0.0,0.0,90.0,2.0,67.0,1.0,,,67.0,0.0
201505,2015-02-07,2015-02-12,lab,centre-du-québec,478.0,0.0,0.0,0.0,92.0,17.0,230.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,,,0.0,0.0
