epiweek,time_value,issue,geo_type,geo_value,flu_tests,flu_ah1n1pdm09_positive_tests,flu_ah3_positive_tests,flu_auns_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
201646,2016-11-19,2016-11-24,nation,ca,4621,2,125,72,199,7,4271,200,2919.0,22.0,34.0,54.0,17.0,1.0,2928.0,74.0,2766.0,14.0,2458.0,484.0,2655.0,86.0
201645,2016-11-12,2016-11-17,lab,nl,68,0,0,0,0,0,68,0,68.0,0.0,0.0,3.0,0.0,0.0,68.0,6.0,68.0,0.0,68.0,14.0,,
201645,2016-11-12,2016-11-17,lab,pe,14,0,0,0,0,0,15,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
201645,2016-11-12,2016-11-17,lab,ns,50,0,0,1,1,0,49,3,9.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,1.0,9.0,0.0
201645,2016-11-12,2016-11-17,lab,nb,43,0,0,1,1,0,43,0,25.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,25.0,0.0,25.0,2.0,25.0,1.0
201645,2016-11-12,2016-11-17,region,atlantic,175,0,0,2,2,0,175,4,103.0,0.0,0.0,4.0,0.0,0.0,114.0,7.0,103.0,0.0,103.0,17.0,35.0,1.0
201645,2016-11-12,2016-11-17,lab,région nord-est,82,0,0,0,0,0,79,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201645,2016-11-12,2016-11-17,lab,québec-chaudière-appalaches,130,0,0,1,1,0,135,5,111.0,0.0,1.0,1.0,1.0,0.0,119.0,5.0,93.0,0.0,,,92.0,1.0
201645,2016-11-12,2016-11-17,lab,centre-du-québec,50,0,2,0,2,0,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201645,2016-11-12,2016-11-17,lab,montréal-laval,578,0,0,11,11,1,484,11,373.0,0.0,7.0,2.0,0.0,0.0,383.0,9.0,324.0,1.0,,,317.0,14.0
201645,2016-11-12,2016-11-17,lab,ouest du québec,103,0,0,2,2,1,53,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201645,2016-11-12,2016-11-17,lab,montérégie,88,0,1,0,1,0,74,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201645,2016-11-12,2016-11-17,region,qc,1031,0,3,14,17,2,885,29,484.0,0.0,8.0,3.0,1.0,0.0,502.0,14.0,417.0,1.0,,,409.0,15.0
201645,2016-11-12,2016-11-17,lab,ottawa p.h.l.,21,0,0,0,0,0,21,0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,15.0,9.0,15.0,0.0
201645,2016-11-12,2016-11-17,lab,cheo - ottawa,120,0,0,0,0,0,120,1,24.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,24.0,0.0,24.0,11.0,24.0,0.0
201645,2016-11-12,2016-11-17,lab,kingston p.h.l.,52,0,0,0,0,0,52,0,52.0,0.0,1.0,2.0,0.0,0.0,52.0,1.0,51.0,0.0,36.0,7.0,35.0,0.0
201645,2016-11-12,2016-11-17,lab,uhn/mount sinai hospital,166,0,0,0,0,0,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201645,2016-11-12,2016-11-17,lab,p.h.o.l. - toronto,539,2,14,8,24,0,526,23,526.0,0.0,6.0,6.0,4.0,0.0,526.0,4.0,519.0,8.0,369.0,65.0,362.0,11.0
201645,2016-11-12,2016-11-17,lab,sick kids'hospital - toronto,81,0,0,0,0,0,81,5,81.0,0.0,4.0,1.0,2.0,0.0,81.0,4.0,81.0,1.0,81.0,25.0,81.0,0.0
201645,2016-11-12,2016-11-17,lab,sunnybrook & women's college hsc,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201645,2016-11-12,2016-11-17,lab,sault ste. marie p.h.l.,10,0,0,0,0,0,10,0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,9.0,1.0,9.0,0.0
201645,2016-11-12,2016-11-17,lab,timmins p.h.l.,11,0,0,0,0,0,11,0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,11.0,2.0,2.0,0.0
201645,2016-11-12,2016-11-17,lab,st. joseph's - london,77,0,0,1,1,0,77,3,28.0,0.0,0.0,1.0,0.0,0.0,28.0,1.0,28.0,0.0,8.0,5.0,8.0,0.0
201645,2016-11-12,2016-11-17,lab,london p.h.l.,109,0,1,1,2,0,107,5,107.0,1.0,5.0,0.0,0.0,0.0,107.0,2.0,107.0,4.0,88.0,39.0,88.0,0.0
201645,2016-11-12,2016-11-17,lab,orillia p.h.l.,51,0,0,0,0,0,51,2,51.0,0.0,2.0,1.0,0.0,0.0,51.0,2.0,51.0,0.0,40.0,13.0,40.0,0.0
201645,2016-11-12,2016-11-17,lab,thunder bay p.h.l.,19,0,0,0,0,0,19,2,19.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,19.0,0.0,7.0,7.0,7.0,0.0
201645,2016-11-12,2016-11-17,lab,sudbury p.h.l.,22,0,0,3,3,2,21,1,21.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,19.0,0.0,7.0,3.0,5.0,0.0
201645,2016-11-12,2016-11-17,lab,hamilton p.h.l.,97,0,1,6,7,0,97,2,97.0,0.0,1.0,3.0,1.0,0.0,97.0,0.0,96.0,1.0,65.0,17.0,64.0,0.0
201645,2016-11-12,2016-11-17,lab,peterborough p.h.l.,56,0,0,1,1,0,56,2,56.0,0.0,1.0,0.0,0.0,0.0,56.0,1.0,54.0,0.0,45.0,4.0,43.0,0.0
201645,2016-11-12,2016-11-17,region,on,1431,2,16,20,38,2,1415,46,1104.0,1.0,20.0,16.0,7.0,0.0,1104.0,17.0,1082.0,14.0,805.0,208.0,783.0,11.0
201645,2016-11-12,2016-11-17,lab,mb,144,0,1,0,1,0,143,13,104.0,0.0,0.0,0.0,0.0,0.0,104.0,2.0,60.0,0.0,104.0,17.0,60.0,0.0
201645,2016-11-12,2016-11-17,lab,regina,189,0,0,0,0,2,189,12,189.0,0.0,1.0,5.0,2.0,0.0,189.0,4.0,189.0,0.0,189.0,63.0,189.0,3.0
201645,2016-11-12,2016-11-17,region,atlantic,159,0,0,5,5,0,159,12,66.0,0.0,0.0,1.0,1.0,0.0,66.0,1.0,66.0,0.0,66.0,5.0,66.0,0.0
201645,2016-11-12,2016-11-17,lab,sk,348,0,0,5,5,2,348,24,255.0,0.0,1.0,6.0,3.0,0.0,255.0,5.0,255.0,0.0,255.0,68.0,255.0,3.0
201645,2016-11-12,2016-11-17,lab,ab,668,0,38,25,63,3,668,41,668.0,16.0,0.0,0.0,0.0,0.0,668.0,8.0,668.0,3.0,668.0,89.0,668.0,18.0
201645,2016-11-12,2016-11-17,region,prairies,1160,0,39,30,69,5,1159,78,1027.0,16.0,1.0,6.0,3.0,0.0,1027.0,15.0,983.0,3.0,1027.0,174.0,983.0,21.0
201645,2016-11-12,2016-11-17,region,bc,382,0,46,0,46,2,382,5,174.0,0.0,0.0,4.0,1.0,0.0,174.0,3.0,174.0,1.0,174.0,83.0,174.0,6.0
201645,2016-11-12,2016-11-17,lab,yk,18,0,4,1,5,0,18,0,,,,,,,,,,,,,,
201645,2016-11-12,2016-11-17,lab,nt,12,0,0,0,0,0,12,0,12.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,3.0,12.0,0.0
201645,2016-11-12,2016-11-17,lab,nu,62,0,0,0,0,0,62,8,62.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,62.0,0.0,39.0,13.0,39.0,9.0
201645,2016-11-12,2016-11-17,region,territories,92,0,4,1,5,0,92,8,74.0,4.0,0.0,0.0,0.0,0.0,74.0,7.0,74.0,0.0,51.0,16.0,51.0,9.0
201645,2016-11-12,2016-11-17,nation,ca,4271,2,108,67,177,11,4108,170,2966.0,21.0,29.0,33.0,12.0,0.0,2995.0,63.0,2833.0,19.0,2160.0,498.0,2435.0,63.0
201644,2016-11-05,2016-11-10,lab,nl,54,0,0,0,0,1,54,0,54.0,0.0,0.0,1.0,0.0,0.0,54.0,1.0,54.0,0.0,54.0,9.0,,
201644,2016-11-05,2016-11-10,lab,pe,12,0,0,0,0,0,12,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
201644,2016-11-05,2016-11-10,lab,ns,39,0,0,2,2,0,39,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
201644,2016-11-05,2016-11-10,lab,nb,70,0,1,0,1,0,71,0,27.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,27.0,0.0,27.0,10.0,27.0,0.0
201644,2016-11-05,2016-11-10,region,atlantic,175,0,1,2,3,1,176,1,83.0,0.0,0.0,1.0,0.0,0.0,85.0,3.0,83.0,0.0,83.0,19.0,29.0,0.0
201644,2016-11-05,2016-11-10,lab,région nord-est,76,0,0,1,1,0,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201644,2016-11-05,2016-11-10,lab,québec-chaudière-appalaches,113,0,0,0,0,0,82,1,77.0,0.0,1.0,3.0,0.0,0.0,82.0,0.0,66.0,0.0,,,66.0,0.0
201644,2016-11-05,2016-11-10,lab,centre-du-québec,40,0,0,0,0,0,49,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201644,2016-11-05,2016-11-10,lab,montréal-laval,534,0,0,7,7,2,481,11,387.0,0.0,11.0,3.0,0.0,0.0,394.0,5.0,327.0,6.0,,,321.0,21.0
201644,2016-11-05,2016-11-10,lab,ouest du québec,62,0,0,0,0,0,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201644,2016-11-05,2016-11-10,lab,montérégie,59,0,0,0,0,0,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201644,2016-11-05,2016-11-10,region,qc,884,0,0,8,8,2,749,18,464.0,0.0,12.0,6.0,0.0,0.0,476.0,5.0,393.0,6.0,,,387.0,21.0
201644,2016-11-05,2016-11-10,lab,ottawa p.h.l.,12,0,0,0,0,0,12,0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,6.0,2.0,5.0,0.0
201644,2016-11-05,2016-11-10,lab,cheo - ottawa,126,0,0,2,2,0,126,1,28.0,0.0,0.0,0.0,1.0,0.0,28.0,2.0,28.0,1.0,28.0,11.0,28.0,0.0
201644,2016-11-05,2016-11-10,lab,kingston p.h.l.,57,0,0,0,0,1,57,0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,19.0,5.0,18.0,0.0
201644,2016-11-05,2016-11-10,lab,uhn/mount sinai hospital,153,0,0,0,0,0,153,5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201644,2016-11-05,2016-11-10,lab,p.h.o.l. - toronto,501,0,4,0,4,0,494,11,494.0,1.0,9.0,5.0,0.0,0.0,494.0,3.0,483.0,1.0,120.0,20.0,108.0,0.0
201644,2016-11-05,2016-11-10,lab,sick kids'hospital - toronto,73,1,1,0,2,1,73,11,73.0,0.0,1.0,0.0,1.0,0.0,73.0,0.0,73.0,0.0,73.0,24.0,73.0,0.0
201644,2016-11-05,2016-11-10,lab,sunnybrook & women's college hsc,50,0,0,0,0,0,50,0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,10.0,50.0,1.0
201644,2016-11-05,2016-11-10,lab,sault ste. marie p.h.l.,7,0,1,1,2,0,7,0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
201644,2016-11-05,2016-11-10,lab,timmins p.h.l.,1,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201644,2016-11-05,2016-11-10,lab,st. joseph's - london,75,0,0,4,4,0,75,3,41.0,1.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,18.0,4.0,18.0,0.0
201644,2016-11-05,2016-11-10,lab,london p.h.l.,97,0,4,0,4,0,95,1,95.0,1.0,2.0,1.0,0.0,0.0,95.0,1.0,93.0,0.0,21.0,3.0,19.0,0.0
201644,2016-11-05,2016-11-10,lab,orillia p.h.l.,32,0,0,0,0,0,32,0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,32.0,0.0,2.0,1.0,2.0,0.0
201644,2016-11-05,2016-11-10,lab,thunder bay p.h.l.,22,0,0,0,0,0,22,2,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,5.0,3.0,5.0,0.0
201644,2016-11-05,2016-11-10,lab,sudbury p.h.l.,15,0,0,0,0,0,15,1,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0
201644,2016-11-05,2016-11-10,lab,hamilton p.h.l.,88,0,1,0,1,0,88,3,88.0,0.0,2.0,0.0,0.0,0.0,88.0,0.0,86.0,0.0,23.0,4.0,20.0,0.0
201644,2016-11-05,2016-11-10,lab,peterborough p.h.l.,61,0,0,1,1,0,61,0,61.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0,60.0,0.0,13.0,2.0,12.0,0.0
201644,2016-11-05,2016-11-10,region,on,1370,1,11,8,20,2,1361,38,1088.0,4.0,15.0,7.0,2.0,0.0,1076.0,9.0,1016.0,2.0,381.0,89.0,359.0,1.0
201644,2016-11-05,2016-11-10,lab,mb,176,0,0,1,1,0,159,16,112.0,0.0,0.0,1.0,0.0,0.0,112.0,0.0,61.0,0.0,112.0,21.0,61.0,0.0
201644,2016-11-05,2016-11-10,lab,regina,164,0,1,0,1,0,164,4,164.0,0.0,0.0,3.0,2.0,0.0,164.0,5.0,164.0,0.0,164.0,57.0,164.0,9.0
201644,2016-11-05,2016-11-10,region,atlantic,114,0,0,2,2,2,114,4,58.0,0.0,0.0,5.0,0.0,0.0,58.0,2.0,58.0,0.0,58.0,14.0,58.0,1.0
201644,2016-11-05,2016-11-10,lab,sk,278,0,1,2,3,2,278,8,222.0,0.0,0.0,8.0,2.0,0.0,222.0,7.0,222.0,0.0,222.0,71.0,222.0,10.0
201644,2016-11-05,2016-11-10,lab,ab,615,0,50,7,57,0,615,33,615.0,13.0,0.0,0.0,0.0,0.0,615.0,4.0,615.0,1.0,615.0,93.0,615.0,10.0
201644,2016-11-05,2016-11-10,region,prairies,1069,0,51,10,61,2,1052,57,949.0,13.0,0.0,9.0,2.0,0.0,949.0,11.0,898.0,1.0,949.0,185.0,898.0,20.0
201644,2016-11-05,2016-11-10,region,bc,365,0,23,15,38,2,365,7,174.0,2.0,0.0,3.0,8.0,0.0,174.0,2.0,174.0,0.0,174.0,56.0,174.0,3.0
201644,2016-11-05,2016-11-10,lab,yk,39,0,12,1,13,0,39,0,,,,,,,,,,,,,,
201644,2016-11-05,2016-11-10,lab,nt,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0
201644,2016-11-05,2016-11-10,lab,nu,22,0,0,0,0,0,22,1,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,9.0,0.0,2.0,0.0
201644,2016-11-05,2016-11-10,region,territories,64,0,12,1,13,0,64,1,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,12.0,1.0,5.0,0.0
201644,2016-11-05,2016-11-10,nation,ca,3927,1,98,44,143,9,3767,122,2783.0,19.0,27.0,26.0,12.0,0.0,2785.0,30.0,2589.0,9.0,1599.0,350.0,1852.0,45.0
201643,2016-10-29,2016-11-03,lab,nl,64,0,0,0,0,0,64,0,64.0,0.0,0.0,4.0,0.0,0.0,64.0,4.0,64.0,1.0,64.0,13.0,,
201643,2016-10-29,2016-11-03,lab,pe,2,0,1,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201643,2016-10-29,2016-11-03,lab,ns,12,0,0,0,0,0,12,0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0
201643,2016-10-29,2016-11-03,lab,nb,46,0,0,0,0,0,21,1,19.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,4.0,19.0,0.0
201643,2016-10-29,2016-11-03,region,atlantic,124,0,1,0,1,0,99,1,90.0,0.0,0.0,6.0,0.0,0.0,90.0,4.0,90.0,1.0,90.0,17.0,26.0,0.0
201643,2016-10-29,2016-11-03,lab,région nord-est,65,0,0,1,1,0,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201643,2016-10-29,2016-11-03,lab,québec-chaudière-appalaches,67,0,0,0,0,0,79,0,67.0,0.0,1.0,3.0,0.0,0.0,71.0,0.0,58.0,0.0,,,58.0,0.0
201643,2016-10-29,2016-11-03,lab,centre-du-québec,21,0,0,0,0,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201643,2016-10-29,2016-11-03,lab,montréal-laval,482,0,1,7,8,1,440,3,353.0,0.0,6.0,5.0,1.0,0.0,370.0,8.0,300.0,1.0,,,298.0,5.0
201643,2016-10-29,2016-11-03,lab,ouest du québec,51,0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201643,2016-10-29,2016-11-03,lab,montérégie,42,0,0,0,0,0,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201643,2016-10-29,2016-11-03,region,qc,728,0,1,8,9,1,650,5,420.0,0.0,7.0,8.0,1.0,0.0,441.0,8.0,358.0,1.0,,,356.0,5.0
201643,2016-10-29,2016-11-03,lab,ottawa p.h.l.,15,0,0,0,0,0,15,0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,6.0,2.0,5.0,2.0
201643,2016-10-29,2016-11-03,lab,cheo - ottawa,90,0,0,0,0,0,90,2,14.0,0.0,1.0,0.0,1.0,0.0,14.0,3.0,14.0,0.0,14.0,7.0,14.0,0.0
201643,2016-10-29,2016-11-03,lab,kingston p.h.l.,33,0,0,2,2,0,33,0,33.0,0.0,3.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,7.0,5.0,7.0,0.0
201643,2016-10-29,2016-11-03,lab,uhn/mount sinai hospital,170,0,0,0,0,0,170,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201643,2016-10-29,2016-11-03,lab,p.h.o.l. - toronto,397,1,3,1,5,0,394,7,394.0,0.0,12.0,0.0,0.0,0.0,394.0,2.0,387.0,1.0,35.0,6.0,27.0,0.0
201643,2016-10-29,2016-11-03,lab,sick kids'hospital - toronto,54,0,0,0,0,0,54,3,54.0,0.0,3.0,1.0,0.0,0.0,54.0,1.0,54.0,0.0,54.0,20.0,54.0,0.0
201643,2016-10-29,2016-11-03,lab,sunnybrook & women's college hsc,54,0,0,0,0,0,54,0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,54.0,10.0,54.0,3.0
201643,2016-10-29,2016-11-03,lab,sault ste. marie p.h.l.,3,0,0,1,1,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201643,2016-10-29,2016-11-03,lab,timmins p.h.l.,6,0,0,0,0,0,6,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
201643,2016-10-29,2016-11-03,lab,st. joseph's - london,19,0,0,0,0,0,19,1,19.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,7.0,19.0,1.0
201643,2016-10-29,2016-11-03,lab,london p.h.l.,105,0,2,1,3,0,105,2,105.0,1.0,3.0,0.0,2.0,0.0,105.0,1.0,105.0,0.0,24.0,8.0,23.0,0.0
201643,2016-10-29,2016-11-03,lab,orillia p.h.l.,28,0,0,0,0,0,28,0,28.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,28.0,0.0,4.0,3.0,4.0,0.0
201643,2016-10-29,2016-11-03,lab,thunder bay p.h.l.,16,0,0,0,0,0,16,1,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
201643,2016-10-29,2016-11-03,lab,sudbury p.h.l.,21,0,0,0,0,0,21,0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,15.0,0.0,8.0,2.0,2.0,0.0
201643,2016-10-29,2016-11-03,lab,hamilton p.h.l.,92,0,0,0,0,0,91,0,91.0,0.0,2.0,0.0,0.0,0.0,91.0,0.0,88.0,0.0,23.0,8.0,20.0,0.0
201643,2016-10-29,2016-11-03,lab,peterborough p.h.l.,57,0,1,0,1,0,57,0,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,11.0,3.0,11.0,0.0
201643,2016-10-29,2016-11-03,region,on,1160,1,6,5,12,0,1156,16,921.0,1.0,25.0,3.0,3.0,0.0,910.0,8.0,892.0,1.0,260.0,81.0,240.0,6.0
201643,2016-10-29,2016-11-03,lab,mb,194,0,2,3,5,1,173,12,118.0,0.0,1.0,0.0,0.0,0.0,118.0,4.0,49.0,0.0,118.0,15.0,49.0,1.0
201643,2016-10-29,2016-11-03,lab,regina,153,0,0,0,0,0,153,3,153.0,0.0,0.0,10.0,1.0,0.0,153.0,2.0,153.0,1.0,153.0,57.0,153.0,6.0
201643,2016-10-29,2016-11-03,region,atlantic,104,0,0,2,2,0,104,4,104.0,0.0,0.0,1.0,1.0,0.0,104.0,7.0,104.0,0.0,104.0,22.0,104.0,5.0
201643,2016-10-29,2016-11-03,lab,sk,257,0,0,2,2,0,257,7,257.0,0.0,0.0,11.0,2.0,0.0,257.0,9.0,257.0,1.0,257.0,79.0,257.0,11.0
201643,2016-10-29,2016-11-03,lab,ab,574,0,16,8,24,0,574,22,574.0,16.0,0.0,0.0,0.0,0.0,574.0,10.0,574.0,0.0,574.0,83.0,574.0,12.0
201643,2016-10-29,2016-11-03,region,prairies,1025,0,18,13,31,1,1004,41,949.0,16.0,1.0,11.0,2.0,0.0,949.0,23.0,880.0,1.0,949.0,177.0,880.0,24.0
201643,2016-10-29,2016-11-03,region,bc,423,0,29,3,32,0,423,3,184.0,0.0,0.0,6.0,7.0,0.0,184.0,2.0,184.0,0.0,184.0,102.0,184.0,1.0
201643,2016-10-29,2016-11-03,lab,yk,21,0,6,5,11,0,21,0,,,,,,,,,,,,,,
201643,2016-10-29,2016-11-03,lab,nt,6,0,0,0,0,0,6,0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,1.0,6.0,0.0
201643,2016-10-29,2016-11-03,lab,nu,35,0,0,0,0,0,35,4,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,32.0,0.0,8.0,0.0,4.0,0.0
201643,2016-10-29,2016-11-03,region,territories,62,0,6,5,11,0,62,4,41.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,38.0,0.0,14.0,1.0,10.0,0.0
201643,2016-10-29,2016-11-03,nation,ca,3522,1,61,34,96,2,3394,70,2605.0,18.0,33.0,34.0,13.0,0.0,2615.0,45.0,2442.0,4.0,1497.0,378.0,1696.0,36.0
201642,2016-10-22,2016-10-27,lab,nl,62,0,0,0,0,0,62,1,62.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,62.0,2.0,62.0,8.0,,
201642,2016-10-22,2016-10-27,lab,pe,8,0,0,0,0,0,10,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,3.0,5.0,0.0
201642,2016-10-22,2016-10-27,lab,ns,17,0,1,0,1,0,18,0,13.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,7.0,13.0,0.0
201642,2016-10-22,2016-10-27,lab,nb,73,0,0,0,0,0,73,0,21.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,21.0,0.0,21.0,4.0,21.0,0.0
201642,2016-10-22,2016-10-27,region,atlantic,160,0,1,0,1,0,163,1,101.0,0.0,1.0,0.0,0.0,0.0,102.0,3.0,101.0,2.0,101.0,22.0,39.0,0.0
201642,2016-10-22,2016-10-27,lab,région nord-est,56,0,0,1,1,0,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201642,2016-10-22,2016-10-27,lab,québec-chaudière-appalaches,51,0,0,1,1,2,61,1,54.0,0.0,1.0,0.0,0.0,0.0,59.0,1.0,44.0,0.0,,,44.0,0.0
201642,2016-10-22,2016-10-27,lab,centre-du-québec,15,0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201642,2016-10-22,2016-10-27,lab,montréal-laval,549,0,0,2,2,0,487,3,391.0,0.0,6.0,2.0,2.0,0.0,404.0,8.0,325.0,0.0,,,316.0,4.0
201642,2016-10-22,2016-10-27,lab,ouest du québec,34,0,0,1,1,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201642,2016-10-22,2016-10-27,lab,montérégie,45,0,0,0,0,0,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201642,2016-10-22,2016-10-27,region,qc,750,0,0,5,5,2,677,6,445.0,0.0,7.0,2.0,2.0,0.0,463.0,9.0,369.0,0.0,,,360.0,4.0
201642,2016-10-22,2016-10-27,lab,ottawa p.h.l.,10,0,1,0,1,0,9,0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,4.0,2.0,4.0,0.0
201642,2016-10-22,2016-10-27,lab,cheo - ottawa,94,0,0,0,0,0,95,2,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,11.0,5.0,11.0,0.0
201642,2016-10-22,2016-10-27,lab,kingston p.h.l.,30,0,0,0,0,0,30,0,30.0,0.0,0.0,2.0,0.0,0.0,30.0,1.0,29.0,0.0,14.0,5.0,13.0,0.0
201642,2016-10-22,2016-10-27,lab,uhn/mount sinai hospital,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201642,2016-10-22,2016-10-27,lab,p.h.o.l. - toronto,497,0,2,0,2,0,492,3,492.0,2.0,12.0,4.0,1.0,0.0,492.0,4.0,452.0,0.0,105.0,20.0,65.0,2.0
