epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,fluah1n1pdm09_positive_tests
202111,2021-03-20,2021-03-25,region,territories,54.0,,0.0,0.0,0.0,0.0,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,1.0,8.0,0.0,0.0
202111,2021-03-20,2021-03-25,nation,ca,21663.0,,0.0,0.0,0.0,0.0,9550.0,7.0,2502.0,0.0,0.0,0.0,0.0,0.0,2506.0,10.0,2552.0,4.0,2366.0,108.0,2152.0,12.0,0.0
202110,2021-03-13,2021-03-18,lab,nl,504.0,,0.0,0.0,0.0,0.0,504.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,506.0,2.0,38.0,0.0,504.0,2.0,,,0.0
202110,2021-03-13,2021-03-18,lab,pe,172.0,,0.0,0.0,0.0,0.0,172.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,172.0,0.0,172.0,17.0,172.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,ns,351.0,,0.0,0.0,0.0,0.0,351.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,36.0,1.0,36.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,nb,517.0,,0.0,0.0,0.0,0.0,232.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0
202110,2021-03-13,2021-03-18,region,atlantic,1544.0,,0.0,0.0,0.0,0.0,1259.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,731.0,2.0,263.0,0.0,729.0,20.0,225.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,région nord-est,117.0,,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,québec-chaudière-appalaches,5.0,,0.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,,,13.0,1.0,0.0
202110,2021-03-13,2021-03-18,lab,centre-du-québec,20.0,,0.0,1.0,1.0,0.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,,,8.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,montréal-laval,239.0,,0.0,0.0,0.0,0.0,239.0,3.0,113.0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,113.0,1.0,,,113.0,5.0,0.0
202110,2021-03-13,2021-03-18,lab,ouest du québec,114.0,,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,montérégie,115.0,,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202110,2021-03-13,2021-03-18,region,qc,610.0,,0.0,1.0,1.0,0.0,527.0,3.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,2.0,134.0,1.0,,,134.0,6.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - ottawa,17.0,,0.0,0.0,0.0,0.0,17.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,2.0,10.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,cheo - ottawa,114.0,,0.0,0.0,0.0,0.0,114.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,28.0,0.0,28.0,4.0,28.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - kingston,12.0,,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,uhn / mount sinai hospital,503.0,,0.0,1.0,1.0,0.0,503.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,484.0,1.0,484.0,0.0,484.0,1.0,484.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - toronto,140.0,,0.0,0.0,0.0,0.0,140.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,95.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202110,2021-03-13,2021-03-18,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - sault ste. marie,6.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - timmins,8.0,,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - london,34.0,,0.0,0.0,0.0,0.0,34.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - orillia,8.0,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - thunder bay,4.0,,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,3.0,4.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - sudbury,8.0,,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - hamilton,18.0,,0.0,0.0,0.0,0.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,p.h.o.l. - peterborough,11.0,,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,st. joseph's - hamilton,258.0,,0.0,0.0,0.0,0.0,258.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,258.0,0.0,258.0,8.0,0.0,0.0,0.0
202110,2021-03-13,2021-03-18,region,on,1141.0,,0.0,1.0,1.0,0.0,1141.0,0.0,926.0,0.0,0.0,0.0,0.0,0.0,926.0,2.0,926.0,0.0,926.0,18.0,668.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,province of manitoba,1529.0,,0.0,0.0,0.0,0.0,1529.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,120.0,0.0,71.0,4.0,120.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,province of saskatchewan,9968.0,,0.0,0.0,0.0,0.0,1444.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,22.0,2.0,22.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,province of alberta,2752.0,,0.0,0.0,0.0,0.0,735.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,735.0,3.0,735.0,0.0,735.0,46.0,735.0,1.0,0.0
202110,2021-03-13,2021-03-18,region,prairies,14249.0,,0.0,0.0,0.0,0.0,3708.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,828.0,3.0,877.0,0.0,828.0,52.0,877.0,1.0,0.0
202110,2021-03-13,2021-03-18,region,bc,3013.0,,0.0,1.0,1.0,0.0,2901.0,0.0,480.0,0.0,0.0,0.0,0.0,5.0,475.0,9.0,480.0,2.0,475.0,24.0,455.0,0.0,0.0
202110,2021-03-13,2021-03-18,lab,yk,40.0,,0.0,0.0,0.0,0.0,40.0,0.0,,,,,,,,,,,,,,,0.0
202110,2021-03-13,2021-03-18,lab,nt,7.0,,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,1.0,0.0
202110,2021-03-13,2021-03-18,lab,nu,3.0,,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
202110,2021-03-13,2021-03-18,region,territories,50.0,,0.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,7.0,1.0,0.0
202110,2021-03-13,2021-03-18,nation,ca,20607.0,,0.0,3.0,3.0,0.0,9586.0,3.0,3107.0,0.0,0.0,0.0,0.0,5.0,3104.0,18.0,2690.0,3.0,2968.0,114.0,2366.0,8.0,0.0
202109,2021-03-06,2021-03-11,lab,nl,497.0,,0.0,0.0,0.0,0.0,497.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,497.0,0.0,497.0,22.0,,,0.0
202109,2021-03-06,2021-03-11,lab,pe,168.0,,0.0,0.0,0.0,0.0,168.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,168.0,1.0,168.0,0.0,168.0,12.0,168.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,ns,435.0,,0.0,0.0,0.0,0.0,435.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,2.0,13.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,nb,368.0,,0.0,0.0,0.0,0.0,141.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,0.0,12.0,3.0,12.0,0.0,0.0
202109,2021-03-06,2021-03-11,region,atlantic,1468.0,,0.0,0.0,0.0,0.0,1241.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,690.0,2.0,690.0,0.0,690.0,39.0,193.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,région nord-est,145.0,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,québec-chaudière-appalaches,9.0,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,centre-du-québec,34.0,,0.0,0.0,0.0,0.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,,,10.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,montréal-laval,273.0,,0.0,0.0,0.0,0.0,273.0,0.0,114.0,0.0,0.0,1.0,0.0,0.0,114.0,6.0,114.0,0.0,,,114.0,7.0,0.0
202109,2021-03-06,2021-03-11,lab,ouest du québec,123.0,,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,montérégie,78.0,,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202109,2021-03-06,2021-03-11,region,qc,662.0,,0.0,0.0,0.0,0.0,527.0,0.0,124.0,0.0,0.0,1.0,0.0,0.0,124.0,6.0,124.0,0.0,,,124.0,7.0,0.0
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - ottawa,13.0,,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,1.0,0.0
202109,2021-03-06,2021-03-11,lab,cheo - ottawa,,,,,,,,,,,,,,,,,,,,,,,
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - kingston,15.0,,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,uhn / mount sinai hospital,474.0,,0.0,0.0,0.0,0.0,474.0,0.0,451.0,1.0,0.0,0.0,0.0,0.0,451.0,0.0,451.0,0.0,451.0,0.0,451.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - toronto,142.0,,0.0,0.0,0.0,0.0,142.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,72.0,1.0,72.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202109,2021-03-06,2021-03-11,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - sault ste. marie,6.0,,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - timmins,3.0,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - london,29.0,,0.0,0.0,0.0,0.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - orillia,15.0,,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - thunder bay,6.0,,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - sudbury,19.0,,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - hamilton,26.0,,0.0,0.0,0.0,0.0,26.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,2.0,20.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,p.h.o.l. - peterborough,16.0,,0.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,st. joseph's - hamilton,332.0,,0.0,0.0,0.0,0.0,332.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,332.0,0.0,332.0,8.0,0.0,0.0,0.0
202109,2021-03-06,2021-03-11,region,on,1096.0,,0.0,0.0,0.0,0.0,1096.0,0.0,928.0,1.0,0.0,0.0,0.0,0.0,928.0,0.0,928.0,0.0,928.0,11.0,596.0,1.0,0.0
202109,2021-03-06,2021-03-11,lab,province of manitoba,1134.0,,0.0,0.0,0.0,0.0,1134.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,100.0,0.0,61.0,3.0,100.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,province of saskatchewan,9805.0,,0.0,0.0,0.0,0.0,1515.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,2.0,20.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,province of alberta,2377.0,,0.0,0.0,0.0,0.0,689.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,689.0,1.0,689.0,0.0,689.0,47.0,689.0,0.0,0.0
202109,2021-03-06,2021-03-11,region,prairies,13316.0,,0.0,0.0,0.0,0.0,3338.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,770.0,1.0,809.0,0.0,770.0,52.0,809.0,0.0,0.0
202109,2021-03-06,2021-03-11,region,bc,2856.0,,0.0,0.0,0.0,0.0,2844.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,388.0,2.0,388.0,0.0,383.0,24.0,369.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,yk,69.0,,0.0,0.0,0.0,0.0,69.0,0.0,,,,,,,,,,,,,,,0.0
202109,2021-03-06,2021-03-11,lab,nt,10.0,,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0
202109,2021-03-06,2021-03-11,lab,nu,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202109,2021-03-06,2021-03-11,region,territories,79.0,,0.0,0.0,0.0,0.0,76.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0
202109,2021-03-06,2021-03-11,nation,ca,19477.0,,0.0,0.0,0.0,0.0,9122.0,0.0,2907.0,1.0,0.0,1.0,0.0,0.0,2907.0,11.0,2946.0,0.0,2778.0,126.0,2098.0,8.0,0.0
202108,2021-02-27,2021-03-04,lab,nl,163.0,,0.0,0.0,0.0,0.0,163.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,165.0,1.0,163.0,1.0,163.0,6.0,,,0.0
202108,2021-02-27,2021-03-04,lab,pe,174.0,,0.0,0.0,0.0,0.0,174.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,174.0,2.0,174.0,0.0,174.0,21.0,174.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,ns,618.0,,0.0,0.0,0.0,0.0,618.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,6.0,1.0,6.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,nb,462.0,,0.0,0.0,0.0,0.0,161.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0
202108,2021-02-27,2021-03-04,region,atlantic,1417.0,,0.0,0.0,0.0,0.0,1116.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,365.0,4.0,363.0,1.0,363.0,28.0,200.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,région nord-est,97.0,,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,québec-chaudière-appalaches,25.0,,0.0,0.0,0.0,0.0,30.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,17.0,0.0,,,17.0,3.0,0.0
202108,2021-02-27,2021-03-04,lab,centre-du-québec,19.0,,0.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,9.0,0.0,,,9.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,montréal-laval,141.0,,0.0,0.0,0.0,0.0,141.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,113.0,3.0,112.0,0.0,,,112.0,3.0,0.0
202108,2021-02-27,2021-03-04,lab,ouest du québec,97.0,,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,montérégie,39.0,,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
202108,2021-02-27,2021-03-04,region,qc,418.0,,0.0,0.0,0.0,0.0,356.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,139.0,8.0,138.0,0.0,,,138.0,6.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - ottawa,12.0,,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,cheo - ottawa,125.0,,0.0,0.0,0.0,0.0,125.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,22.0,3.0,22.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - kingston,14.0,,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,uhn / mount sinai hospital,481.0,,0.0,0.0,0.0,0.0,481.0,1.0,424.0,0.0,0.0,0.0,0.0,0.0,424.0,1.0,424.0,0.0,424.0,5.0,424.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - toronto,155.0,,0.0,0.0,0.0,0.0,155.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,
202108,2021-02-27,2021-03-04,lab,sunnybrook & women's college hsc,,,,,,,,,,,,,,,,,,,,,,,
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - sault ste. marie,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - timmins,5.0,,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,st. joseph's - london,,,,,,,,,,,,,,,,,,,,,,,
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - london,18.0,,0.0,0.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - orillia,21.0,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - thunder bay,5.0,,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - sudbury,14.0,,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,6.0,1.0,6.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - hamilton,18.0,,0.0,0.0,0.0,0.0,18.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,p.h.o.l. - peterborough,10.0,,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,st. joseph's - hamilton,301.0,,0.0,0.0,0.0,0.0,301.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,301.0,0.0,301.0,6.0,0.0,0.0,0.0
202108,2021-02-27,2021-03-04,region,on,1180.0,,0.0,0.0,0.0,0.0,1180.0,1.0,867.0,0.0,0.0,0.0,0.0,0.0,867.0,3.0,867.0,0.0,867.0,16.0,566.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,province of manitoba,1277.0,,0.0,0.0,0.0,0.0,1277.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,127.0,0.0,87.0,4.0,127.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,province of saskatchewan,11252.0,,0.0,0.0,0.0,0.0,326.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,38.0,5.0,38.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,province of alberta,2225.0,,0.0,0.0,0.0,0.0,550.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,550.0,3.0,550.0,0.0,550.0,53.0,550.0,0.0,0.0
202108,2021-02-27,2021-03-04,region,prairies,14754.0,,0.0,0.0,0.0,0.0,2153.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,675.0,4.0,715.0,0.0,675.0,62.0,715.0,0.0,0.0
202108,2021-02-27,2021-03-04,region,bc,3129.0,,0.0,0.0,0.0,0.0,3123.0,0.0,514.0,1.0,1.0,0.0,0.0,0.0,514.0,1.0,514.0,2.0,507.0,28.0,495.0,1.0,0.0
202108,2021-02-27,2021-03-04,lab,yk,56.0,,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0
202108,2021-02-27,2021-03-04,lab,nt,15.0,,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,13.0,2.0,13.0,0.0,0.0
202108,2021-02-27,2021-03-04,lab,nu,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
202108,2021-02-27,2021-03-04,region,territories,73.0,,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,2.0,14.0,0.0,0.0
202108,2021-02-27,2021-03-04,nation,ca,20971.0,,0.0,0.0,0.0,0.0,7944.0,1.0,2572.0,1.0,1.0,0.0,0.0,0.0,2574.0,20.0,2611.0,3.0,2426.0,136.0,2128.0,7.0,0.0
202107,2021-02-20,2021-02-25,lab,nl,30.0,,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,30.0,0.0,30.0,2.0,,,0.0
202107,2021-02-20,2021-02-25,lab,pe,165.0,,0.0,0.0,0.0,0.0,165.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,1.0,165.0,0.0,165.0,11.0,165.0,0.0,0.0
202107,2021-02-20,2021-02-25,lab,ns,320.0,,0.0,0.0,0.0,0.0,320.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,1.0,20.0,0.0,0.0
